set|hollis-id|title|locator|pub|author|isbn|tbrc-rid
tibetan.dlc.xml|013866413-7|Klad pa las ʼdas pa daṅ śi baʼi rjes kyi gnad don :naṅ paʼi mtshan rig daṅ deṅ rabs tshan rig bar gyi dpyad gtam : klad pa, śes pa, rdul phran /A-lags Rje-sprul Blo-gros-chos-bzaṅ = Beyond the brain and death : analysis between Buddhist science and modern science : brain, consciousness, atom / Alak Jaytul Lodoe Choesang.|2012324687|Dharamsala, H.P. :Kirti Monastery,c2010.|Blo-gros-chos-bzaṅ,A-lags Rje-sprul.|9788190236089|
tibetan.dlc.xml|013866449-8|ʼJam dpal mtshan brjod kyi ʼgrel pa bstod sprin gyi sgra dbyaṅs /Yoṅs-ʼdzin Ye-śes-rgyal-mtshan ; Ser-gtsug Naṅ-bstan Dpe-rñiṅ Tshol-bsdu Phyogs-sgrig-khaṅ nas bsgrigs.|2012350206|Lhasa :Bod-ljoṅs mi dmaṅs dpe skrun khaṅ,2011.|Tshe-mchog-gliṅ Ye-śes-rgyal-mtshan,1713-1793.|9787223032056|
tibetan.dlc.xml|013866556-7|Thon-mi rjes dran yig gzugs kyi ma phyi kun ʼdzoms /Dpal-bsdus kyis bris.|2012350911||Dpal-bsdus,1966-|9787540943110|
tibetan.dlc.xml|013871617-X|Mṅaʼ-ris Rtsa-mdaʼ-rdzoṅ khoṅs Wa-chen phug paʼi ldebs ris sgyu rtsal =Mural paintings in Wa-chen cave in Western Tibet /[Gu-ge Tshe-riṅ-rgyal-po].|2012350201||Tshe-riṅ-rgyal-po,Gu-ge,1961-|9787223029766|
tibetan.dlc.xml|013874390-8|Sle-luṅ Rje-druṅ Bźad-paʼi-rdo-rjeʼi gsuṅ ʼbum ... /gsuṅ ʼbum spyiʼi źu dag pa, Tshul-khrims-dar-rgyal ... [and nine others].|2009347613||Bźad-paʼi-rdo-rje,Sle-luṅ Rje-druṅ,1697-1740.||
tibetan.dlc.xml|013874503-X|Bod kyi lha moʼi ʼkhrab gźuṅ che khag gces btus =Bod kyi lha moʼi ʼkhrab gzhung che khag gces btus /compiled &amp; edited by Institute of Tibetan Classics.|2013311690|||8189165313|
tibetan.dlc.xml|013874553-6|Brda dag sñan ṅag sogs tha sñad rig gnas kyi gźuṅ gces btus /compiled &amp; edited by Institute of Tibetan Classics].|2013311689|Ldi-li :Bod-kyi Gtsug-lag Źib-dpyod-khaṅ nas dpar skrun źus,2012.||9788189165307|
tibetan.dlc.xml|013874607-9|Dṅos yod kyi ʼjig rten :tshad ma daṅ tshan rig dbar gyi gsaṅ gtam /rtsom pa po, A-mchog Blo-bzaṅ-rnam-rgyal.|2012352413||Blo-bzaṅ-rnam-rgyal,1978-|9789380359601|W1KG13999
tibetan.dlc.xml|013874646-X|Sna-ʼgyur rdo rje theg pa gtso bor gyur paʼi sgrub brgyud śiṅ rta brgyad kyi byuṅ ba brjod paʼi gtam mdor bsdus legs bśad padma dkar poʼi rdziṅ bu źes bya ba bźugs so /[Źe-chen Rgyal-tshab Khri-rabs bźi pa ʼGyur-med-padma-rnam-rgyal brtsams].|2013311047|Lhasa :Bod-ljoṅs Bod-yig Dpe-sñiṅ dpe skrun khaṅ,2012.|Źe-chen Rgyal-tshab Padma-ʼgyur-med-rnam-rgyal,1871-1926.|9787805891934|
tibetan.dlc.xml|013894280-3|Bod sman sṅo khrog ʼkhruṅs dpeʼi par ris kun ʼdus chen mo mkhyen nor dgoṅs rgyan źes bya ba bźugs so /Blo-bzaṅ-rdo-rjes brtsams.|2013311119||Blo-bzaṅ-rdo-rje,1956-|9787223034883|
tibetan.dlc.xml|013894284-6|Bod kyi srol rgyun dmaṅs gźas bdams bsgrigs /gtso sgrig pa, Rdo-rje-tshe-riṅ ; gtso sgrig gźon pa, Bstan-ʼdzin-zla-ba, Lhag-pa-tshe-riṅ.|2012350202|Pecin :Kruṅ-goʼi Bod rig pa dpe skrun khaṅ,2010.||9787802532755|
tibetan.nondlc.xml|000180027-2|Scripta Tibetana.||LeidenE.J. Brill,1966.|||
tibetan.nondlc.xml|000316568-X|Guṅ-thaṅ Dkon-mchog-bstan-paʾi-sgron-meʾi rnam thar mdor bsdus bźugs =A concise biography of Guṅ thaṅ Dkon mchog bstan paʾi sgron me /by Geshe Lobsang Dargyay.||Wien :Arbeitskreis für Tibetische und Buddhistische Studien, Universität Wien,1981.|Lobsang Dargyay.||
tibetan.nondlc.xml|000317295-3|Rnam thar sgo gsum gyi rnam par bźag pa, legs bśad rgya mtshoʹi rba rlabs /by Guṅ thaṅ dKon mchog bsTan pa'i sgron me ; edited by Ernst Steinkellner.||Wien :Arbeitskreis für Tibetische und Buddhistische Studien, Universität Wien,1981.|Guṅ-thaṅ Dkon-mchog-bstan-paʾi-sgron-me,1762-1823.||
tibetan.nondlc.xml|000321153-3|Contributo allo studio biografico dei primi gter-ston /Ramón Prats.|83187213|Napoli :[Istituto universitario orientale],1982.|Prats, Ramón.||
tibetan.nondlc.xml|000359408-4|History of the Monastic University Dga'-ldan-phun-tshogs-glin =Geschichte der Kloster-Universität dGa'-ldan-phun-tshogs-glin /by Champa Thupten Zongtse.||[Göttingen] :Verfasser,1977.|Champa Thupten Zongtse.||
tibetan.nondlc.xml|000519696-5|The assemblage of the knowledge-holders :the inner sadhana from Long-chen nying thig /by Kun-khyen Jig-med Ling-pa ; translated by Tulku Thondup.|82900323|[Gangtok, Sikkim : Dodrup Chen Rinpoche,[1980]|ʼJigs-med-gliṅ-pa Raṅ-byuṅ-rdo-rje,1729 or 1730-1798.||
tibetan.nondlc.xml|000521119-0|Dharmottaras Paralokasiddhi :Nachweis der Wiedergeburt, zugleich eine Widerlegung materialistischer Thesen zur Natur der Geistigkeit /der tibetischer Text kritisch herausgegeben und übersetzt von Ernst Steinkellner.||Wien :Arbeitskreis für Tibetische und Buddhistische Studien, Universität Wien,1986.|Dharmottara.||
tibetan.nondlc.xml|000522553-1|Triśaraṇasaptati :the Septuagint on the Three Refuges/ Candrakīrti ; edited, translated and annotated by Per K. Sorenson.||Wien :Arbeitskreis für Tibetische und Buddhistische Studien, Universität Wien,1986.|Candrakīrti.||
tibetan.nondlc.xml|000686742-1|Madhyamakāvatāra.Trad. tibét publ. par Louis de la Vallée Poussin. Neudr. d. Ausg. [von] 1907-1912.|73305369|Osnabrück,Biblio-Verl.,1970.|Candrakīrti.||
tibetan.nondlc.xml|000719579-6|Mūlamadhyamakavṛtti :tibetische Übersetzung /Buddhapālita ; hrsg. von Max Walleser.||Osnabrück :Biblio Verlag,1970.|Buddhapālita.||
tibetan.nondlc.xml|000740709-2|Dharmatala's Annals of Buddhism.|76900181|New Delhi :Sharada Rani,1975.|Dharmatāla.||W20531
tibetan.nondlc.xml|000803952-6|Buddhist philosophical systems /written during 1736-46 by the Second Lcaṅ-skya Qutuγtu Rol-paḥi-rdo-rje under the Tibetan title Grub-paḥi-mthaḥ rnam-par-bzhag-paḥi Thub-bstan lhun-poḥi-mdzes-brgyan zhes-bya-ba ; edited by Lokesh Chandra.|77901395|New Delhi :Sharada Rani,1977.|Rol-paʾi-rdo-rje,Lcaṅ-skya II,1717-1786.||
tibetan.nondlc.xml|001003837-X|Die buddhistische Briefliteratur Indiens :nach dem tibetischen Tanjur herausgegeben, übersetzt und erläutert /vorgelegt von Siglinde Dietz.||Bonn :[s.n.],1980.|||
tibetan.nondlc.xml|001143333-7|Sadhana-mala of the Panchen Lama Bstan-paḥi-ñi-ma-phyogs-las-rnam-rgyal,entitled Yi-dam-rgya-mtshoḥi sgrub-thabs rin-chen-ḥbyuṅ-gnas-kyi lhan-thabs rin-ḥbyuṅ don gsal.Reproduced by Lokesh Chandra from the collections of Raghu Vira.|74900926|New Delhi,International Academy of Indian Culture,1974.|Bstan-paʼi-ñi-ma,Panchen Lama IV,1781-1854.||
tibetan.nondlc.xml|001340953-0|A Tibetan reader /[compiled by Eugene R. Garnet].||[S.l. :s.n.],1962.|Garnet, Eugene R.||
tibetan.nondlc.xml|001345492-7|Bkaʾ gdams glegs bam :collected teachings &amp; stories of Lord Atisha &amp; his disciples on the precious practice of Bkaʾ gdams pa Buddhism /edited and published from a Lhasa edition by Kalsang Lhundup.|73906437|Varanasi :Kalsang Lhundup,1973-|||
tibetan.nondlc.xml|001345572-9|The Tibetan rendering of the Jātakamālā of Āryaśūra, supplemented with 67 additional Jātaka stories /by the third Karma-pa Raṅ-byuṅ-rdo-rje.|74900929|Darjeeling :Kargyud Sungrab Nyamso Khang,1974.|Āryaśūra.||W1KG4477
tibetan.nondlc.xml|001350452-5|Collected works (gsuṅ ʾbum) of Blo-bzaṅ-chos-kyi-rgyal-mtshan, the first Paṇ-chen bla-ma of Bkra-śis-lhun-po.|73906908|New Delhi :Mongolian Lama Gurudeva,1973.|Blo-bzaṅ-chos-kyi-rgyal-mtshan,Panchen Lama I,1567?-1662.||W23430
tibetan.nondlc.xml|001350517-3|The biography of the fourth Panchen Lama Bstan-paʾi-ñi-ma :being the text of Rab ʾbyams rgyal baʾi spyi gzugs skyabs mgon Paṇ chen Thams cad mkhyen pa Rje btsun Blo bzaṅ dpal ldan Bstan paʾi ñi ma phyogs las rnam rgyal dpal bzaṅ poʾi źal sṅa nas kyi sku gsuṅ thugs kyi rnam par thar pa ʾdzam gliṅ mdzes rgyan /by Blo bzan-sbyin-pa.|73906556|New Delhi :Trayang,1973.|Blo-bzaṅ-sbyin-pa,1821-1891.||W6206
tibetan.nondlc.xml|001350579-3|Gsol ʼdebs leʼu bdun ma :a reverential petition to Padmasambhava, said to have been concealed by Mukhri-btsan-po /rediscovered by Gter-ston Bzaṅ-po-grags-pa and set down by Rig-ʼdzin Rgod-kyi-ldem-ʼphru-can. Together with Rṅa yab dpal ri smon lam of Kaḥ-thog Tshe-dbaṅ-nor bu.|73910771|Gemur (Ladakh) :s.n.,1969.|Bzaṅ-po-grags-pa,Gter-ston,active 14th century.||
tibetan.nondlc.xml|001350599-8|Tshad ma rigs paʾi gter gyi rnam par bshad pa Rigs pa ma lus pa la ʾjug paʾi sgo :a commentary on the Tshad ma rigs gter of Sa-skya Paṇḍita / /c by Glo-bo mkhan chen Bsod-nams-lhun-grub ; with an English introduction by E. Gene Smith.|79913063|Gangtok :S.T. Kazi,1970.|Bsod-nams-lhun-grub,Glo-bo Mkhan-chen.||W30185
tibetan.nondlc.xml|001350723-0|History of Buddhism in Mongolia :Čhen-po Hor-gyi yul-du dam-paʾi čhos ǰi-ltar byuṅ-baʾi chul bśad pa Bstan-pa rin-po-čhe gsal-bar byed-paʾi sgron-me or Hor čhos ʾbyuṅ /written by Gu-šri Dkaʾ-bču Che-ʾphel alias ʾJ̌igs-med Rig-paʾi rdo rǰe of Eastern Thu-med in 1819.|81904542|New Delhi :Sharada Rani,1981.|Blo-bzaṅ-tshe-ʾphel,Thu-med Gu-śrī.||W20530
tibetan.nondlc.xml|001350800-8|Life and works of Jibcundampa I.|82903729|New Delhi :Sharada Rani,1982.|Blo-bzaṅ-bstan-paʾi-rgyal-mtshan,Jebtsundampa I,1635-1723.||W30151
tibetan.nondlc.xml|001368477-9|The history of Buddhism in Mongolia :Tibetan text in Roman transcription /Dharmatala Dam-chos-rgya-mtsho.|77905510|New Delhi :Sharada Rani,1977.|Dharmatāla.||
tibetan.nondlc.xml|001368555-4|ʾDzam gliṅ Seṅ chen Nor bu ḋgra ʾdul gyi rnam thar las Dmyal gliṅ rdzogs pa chen po :the Dmyal gliṅ episode of the Gesar epic recounting the conquest of the realm of the dwellers of Hell /written by ʾDan Bla-ma Chos-kyi-dbaṅ-phyug and concealed in the ʾGu-log country for subsequent revelation by Gliṅ-tshaṅ Drag-rtsal-rdo-rje.|78902071|Dehra Dun, U. P. :D. G. Khochen Tulku,[1977]|Chos-kyi-dbaṅ-phyug,ʼDan Bla-ma.||W2CZ6778
tibetan.nondlc.xml|001368556-2|Gliṅ rje Ge sar rgyal poʾi mdzad sgruṅs las Dmyal baʾi leʾu :an episode from the Gesar epic cycle recounting the King of Ling's conquest of hell /written by ʾDan Bla-ma Chos-kyi-dbaṅ-phyug, concealed as a gter-ma in the Mgo-log country, and rediscovered by Gliṅ-tshan Gter-ston Drag-rtsal-rdo-rje.|73901151|New Thobgyal :distributor, Tibetan Bonpo Monastic Center,1973.|Chos-kyi-dbaṅ-phyug,ʼDan Bla-ma.||W30119
tibetan.nondlc.xml|001368862-6|ʾJam dpal ʾdus rgyud Rig sṅags brgya rtsa (ʾJam dpal sras rgyud Ya ma rā tsa) :a collection of tantric magical spells and incantations for achieving various desired results /rediscovered from its place of concealment by Grwa-sgom Chos-kyi-rdo-rje.|74901747|Delhi :Rta-rna Bla-ma,1974.|Chos-kyi-rdo-rje,Grwa-sgom.||W21020
tibetan.nondlc.xml|001368929-0|The biography of Chag Lo-tsā-ba Chos rje dpal (Dharmasvāmin) /by Śākyaʾi dge bsñen chos dpal dar dpyaṅ ; critically edited by Champa Thupten Zongtse. With a preface by Gustav Roth.|82900603|New Delhi :International Academy of Indian Culture,1981.|Chos-dpal-dar-dpyaṅ.||W29250
tibetan.nondlc.xml|001380443-X|The story of Ti-med-kun-den :a Tibetan nam-thar /edited by E. D. Ross.|70901513|Calcutta :The Asiatic Society,1964.|||
tibetan.nondlc.xml|001380683-1|A 15th century Tibetan compendium of knowledge:the Bśad mdzod yid bzhin nor bu.Edited by Lokesh Chandra, with an introd. by E. Gene Smith.|78090536 /SA|New Delhi[Sharada Rani]1969.|Don-dam-smra-baʾi-seṅge.||
tibetan.nondlc.xml|001380880-X|Dkar-lebs Druṅ-yig Padma-rdo-rje on Tibetan grammar.|74923387|New Delhi :Getse Trulku Kunga Lodoy,1971.|Dkar-legs Druṅ-yig Padma-rdo-rje.||W30266
tibetan.nondlc.xml|001380885-0|The life of Dngul-chu Dharmabhadra :being the text of dus gsum rgyal ba kun gyi spyi gzugs bkaʾ drin gsum ldan rje btsun bla ma thams cad mkhyen pa dharma bha dra Dpal bzang poʾi rnam par thar pa zhwa ser bstan paʾi mdzes rgyan /by Dbyangs-Can-Grub-PaʾI-Rdo-Rje ; edited and reproduced ... by Ngawang Gelek Demo.|72915164|[New Delhi] :Ngawang Gelek Demo,1970.|Dbyaṅs-can-grub-paʾi-rdo-rje,Dṅul-chu,1809-1887.||W30156
tibetan.nondlc.xml|001380918-0|Yaṅ ti nag po gser gyi ʼbru gcig paʼi chos skor :a collection of Nyingmapa Dzogchen teachings /rediscovered by Duṅ-mtsho-ras-pa (Phyi ma).|72908332|Leh:S.W. Tashiganga,1972.|Duṅ-mtsho-ras-pa,active 14th century.||W19554
tibetan.nondlc.xml|001381005-7|The collected works of Dkon-mchog'jigs-med-dbaṅ-po,the second 'Jam-dbyaǹs-bźad-pa of La-Braǹ Bkra-śis-'khyil;reproduced from prints from the Bkra-śis-ǩhyil blocks by Ngawang Gelek Demo.||New Delhi[Ngawang Gelek Demo]1971.|Dkon-mchog-'jigs-med-dbaṅ-po,(1728-1791)||
tibetan.nondlc.xml|001446337-7|Hor gliṅ :an episode of the famed Gesar epic recounting the hero's conquest of the Hor country.|72908331|Leh :S. W. Tashigangpa,1972.|||
tibetan.nondlc.xml|001492954-6|Collected writings (gsuṅ ʾbum) of Rig-ʾdzin ʾJaʾ-tshon-sñiṅ-po.|75904280|Tezu, Arunachal Pradesh :[Tibetan Nyingmapa Monastery],1975.|ʾJaʾ-tshon-sñiṅ-po,Gter-ston,1585-1656.||W30176
tibetan.nondlc.xml|001493275-X|Tshe dpag med Gnam lcags rdo rje dṅos grub kun ʾdus chos skor :texts concerned with the propitiation of Amitāyus /rediscovered by Rig-ʾdzin ʾJaʾ-tshon-sñiṅ-po.|75928501|Leh :S. W. Tashiganga,1972.|ʾJaʾ-tshon-sñiṅ-po,Gter-ston,1585-1656.||W24309
tibetan.nondlc.xml|001502378-8|Zab chos źi khro dgoṅs pa raṅ grol las Chos spyod bag chags raṅ grol :selected rituals from the Źi khro dgoṅs pa raṅ grol /rediscovered by Karma-gliṅ-pa.|79906375|Yuru, Ladakh :[s.n.],1969.|Karma-gliṅ-pa,active 14th century.||
tibetan.nondlc.xml|001502380-X|Źi khro dgoṅs pa raṅ grol :teachings from the rediscoveries of Karma-gliṅ-pa as practiced at the monestery [sic] of Nalendra in ʼPhan-po.|72901751|New Delhi :Ngawang Topgay,1972.|Karma-gliṅ-pa,active 14th century.||
tibetan.nondlc.xml|001502420-2|Bstan pa d̓zin pai̓ skyes bu thams cad kyi rnam par thar pa la gus śiṅ rjes su j̓ug pai̓ rtogs brjod pha rol tu phyin pa daṅ gzuṅs daṅ tiṅ ne d̓zin gyi sgo maṅ po rim par phye bai̓ gtam :the autobiography of Gtsaṅ Mkhan-chen J̓am -dbyaṅs Dpal-ldan-rgya-mtsho. Dpal ldan bla ma dam pa Grags pa rgya mtshoi̓ rnam par thar pa dad pai̓ sgo rab tu byed par byed pai̓ dge bai̓ lde mig : the autobiography of Gtsaṅ Mkhan-chen's disciple Grags-pa-rgya-mtsho.|75904287|Thimphu :Kunsang Tobgay,1975.|ʾJam-dbyaṅs Dpal-ldan-rgya-mtsho,Gtsaṅ Mkhan-chen,1610-1684.||W27482
tibetan.nondlc.xml|001502450-4|Rnam dag źiṅ gi smon lam :prayers for rebirth in Sukhavati paradise /by Karma-chags-med.|75904329|Kelang :s.n.,1968.|Karma-chags-med,Gnas-mdo,1610-1678.||
tibetan.nondlc.xml|001502576-4|Collected works of the Fourth Mtshan-ñid Sprul-sku of Rdza-stod ʾJam-dpal-nor-bu.|74901173|Bir, H.P. :Sonam Topga,1974.|Jam-dpal-nor-bu,Rdza-stod Mtshan-ñid Sprul-sku IV,1892-||W1KG4185
tibetan.nondlc.xml|001502595-0|Dpal ʾBrug pa Rin po che Ṅag dbaṅ rnam rgyal gyi rnam thar rgyas pa Chos kyi sprin chen poʾi dbyaṅs :the detailed biography of the First Źabs-druṅ Rin-po-che of Bhutan, Ṅag-dbaṅ-rnam-rgyal (Ṅag-dbaṅ-bdud-ʾjoms-rdo-rje) /by Gtsaṅ Mkhan-chen ʾJam-dbyaṅs Dpal-ldan-rgya-mtsho.|74901881|Delhi :Topden Tshering,1974 ;Dolanji :Tibetan Bonpo Monastic Centre [distributor]|ʾJam-dbyaṅs Dpal-ldan-rgya-mtsho,Gtsaṅ Mkhan-chen,1610-1684.||W30164
tibetan.nondlc.xml|001502607-8|Grub dbaṅ Bde chen rdo rjeʾi rnam thar Bsam gyis mi khyab pa las sa bon tsam spel ba Źiṅ khams rgya mtshoʾi rgyan :the biography of Dpal-me Mkhyen-brtse Kun-bzaṅ-ʾgro-ʾdul /by Zur-maṅ Mkhan-po Karma-tshogs-gñis-rgya-mtsho.|75900300|New Delhi :Gyur-med-bśad-sgrub-dar-rgyas,1974.|Karma-tshogs-gñis-rgya-mtsho,Zur-maṅ Mkhan-po.||W20528
tibetan.nondlc.xml|001555503-8|Kun tu bzaṅ poʾi smon lam :a "rediscovered" prayer from the liturgy of the Nyingmapa Sect.|73906328|Kelang : s.n.,1968.|||
tibetan.nondlc.xml|001555689-1|Phyag rgya chen po Lhan cig skyes sbyor gyi sṅon ʾgroʾi khrid yig zab rgyas chos kyi rgya mtsho chen po nas Sñiṅ po ye śes kyi nor bu ʾdren par byed paʾi gru chen :an introduction to the sṅon ʾgro practice of the Mahāmudrā precepts of the ʾBrug-pa Dkar-brgyud-pa tradition /by The Third Khams-sprul Ṅag-dbaṅ-kun-dgaʾ-bstan-ʾdzin.|75900391|Palampur, H.P. :Sungrab Nyamso Gyunphel Parkhang, Tibetan Craft Community,1974.|Ṅag-dbaṅ-kun-dgaʾ-bstan-ʾdzin,Khams-sprul III,1680-1728.||
tibetan.nondlc.xml|001555692-1|Lam ʼbras gźuṅ bśad Pod dmar ma :a collection of treasured instructions of the Lam ʼbras practice of the Sa-skya-pa tradition.|75900859|Delhi :Tashi Dorje ;Dolanji, H.P. :Tibetan Bonpo Monastic Centre [distributor],1974.|||W30281
tibetan.nondlc.xml|001570027-5|Ma ṇi bkaʾ ʾbum :a collection of rediscovered teachings focussing upon the tutelary deity Avalokiteśvara (Mahākaruṇika).|75901057|New Delhi :Trayang and Jamyang Samten,1975.|||W19225
tibetan.nondlc.xml|001570030-5|[Ma ṇi bkaʾ ʾbum]|75900521|[Smon-thaṅ :s.n.,1972].|||
tibetan.nondlc.xml|001570442-4|The collected works of Longdol Lama.|73907764|New Delhi :International Academy of Indian Culture,1973.|Kloṅ-rdol Ṅag-dbaṅ-blo-bzan,1719-1794.||W30182
tibetan.nondlc.xml|001570459-9|ʾPhags pa Byams-paʾi smon lam :the Maitreyapraṇidhānarāja in Tibetan.|70907001|New Delhi :s.n.,1969.|||
tibetan.nondlc.xml|001570540-4|Kongtrul's encyclopaedia of Indo-Tibetan culture /edited by Lokesh Chandra ; with an introduction by E. Gene Smith.|77913514|New Delhi :International Academy of Indian Culture,1970.|Koṅ-sprul Blo-gros-mthaʾ-yas,1813-1899.||W1KG12962
tibetan.nondlc.xml|001570541-2|The autobiography of ʾJam-mgon Koṅ-sprul Blo-gros-mthaʾ-yas /completed and supplemented by his disciple Gnas-gsar Bkra-ʾphel (ʾJam-dbyaṅs-chos-Kyi-ñi-ma-blo-gros-rgyas-paʾi-sde).|73900829|Bir (Himachal Pradesh) :Tibetan Khampa Industrial Society,1973.|Koṅ-sprul Blo-gros-mthaʾ-yas,1813-1899.||W20880
tibetan.nondlc.xml|001570664-8|Gu ru drag po Ye śes rab ʾbar :a collection of the rediscovered texts /of Kloṅ-gsal-sñiṅ-po of Kaḥ-thog.|77924130|New Delhi :B. Jamyang Norbu,1971-1972.|Kloṅ-gsal-sñiṅ-po,Gter-ston,1625-1692.||W30100
tibetan.nondlc.xml|001571474-8|Mdo maṅs.|75903771|Delhi :Dodrup Sangay Lama,1974.|||
tibetan.nondlc.xml|001579590-X|Dpal miʾi dbaṅ poʾi rtogs pa brjod pa ʾjig rten kun tu dgaʾ baʾi gtam :the biography of Pho-lha-nas Mi-dbaṅ-bsod-nams-stobs-rgyal /by Mdo-mkhar Źabs-druṅ Tshe-riṅ-dbaṅ-rgyal.|74900489|Darjeeling :Kargyud Sungrab Nyamso Khang,1974.|Tshe-riṅ-dbaṅ-rgyal,Mdo-mkhar Źabs-druṅ,1697-1763.||W7734
tibetan.nondlc.xml|001579886-0|Bla maʾi thugs sgrub bar chad kun sel chos skor :texts recovered from their place of concealment at Zla-ñin-kha-la-roṅ-sgo /by Mchog-gyur-gliṅ-pa.|74900028|New Delhi :Karma Chhophel,1973.|Mchog-gyur-gliṅ-pa,Gter-ston,1829-1870.||W21853
tibetan.nondlc.xml|001579890-9|Mdos chog kun ʾdus :a collection of rituals of the mdos type.|76904854|[Delhi] :Topden Tshering ;Dolanji, H.P. :Tibetan Bonpo Monastic Centre [distributor],1976.|||
tibetan.nondlc.xml|001584634-2|The autobiographical reminiscences of Ngag-dbang-dpal-bzang, late abbot of Kaḥ-thog Monastery /critically edited from three original Tibetan texts by Bya-bral Sangs-rgyas-rdo-rje ; with an English preface by E. Gene Smith.|74905516|Gangtok :Sonam T. Kazi,1969.|Ṅag-dbaṅ-dpal-bzaṅ,Mkhan-po,1879-1941.||W30148
tibetan.nondlc.xml|001584640-7|Lho tsan dan nags moʾi ljoṅs kyi ʾcham yig kun gsal me loṅ :a detailed account of the sacred dances of the Kingdom of Bhutan /by ʾCham-dpon Nag-ʾphel.|77900726|Thimphu :Saṅs-rgyas-bstan-ʾdzin for the Royal Govt. of Bhutan,1976.|Nag-ʾphel,ʾCham-dpon,1909-1976.||W1KG15459
tibetan.nondlc.xml|001584700-4|The life and works of ʾKhrul-źig Ṅag-dbaṅ-tshe-riṅ.|75906626|Delhi :Topdon Tshering ;Dolanji, H.P. :distributed by the Tibetan Bonpo Monstic Centre,1975.|||
tibetan.nondlc.xml|001585077-3|Three works on the structure of Rdzogs-chen (Atiyoga) practice /by Mkhan-po Ngag-dbang-dpal-bzang of Kah-thog.|72906985|New Delhi :B. Jamyang Norbu,1972.|Ṅag-dbaṅ-dpal-bzaṅ,Mkhan-po,1879-1941.||W30348
tibetan.nondlc.xml|001585083-8|Chos ʼbyung Ngo mtshar rgya mtsho :a detailed account of the development of Buddhism in Tibet with special emphasis on the Stag-lung Bkaʼ-brgyud-pa /by Stag-lung-pa Ngag-dbang-rnam-rgyal and supplemented by Ngag-dbang-bstan-paʼi-nyi-ma ; edited by Khams-sprul Don-brgyud-nyi-ma.|72900793|Palampur :Sungrab Nyamso Gyunpel Parkhang,1972.|Ṅag-dbaṅ-rnam-rgyal, Stag-luṅ-pa,1571-1626.||
tibetan.nondlc.xml|001593128-5|Bkah-thaṅ-sde-lṅa.|82905496|New Delhi :International Academy of Indian Culture,1982.|O-rgyan-gliṅ-pa,Gter-ston,1323-||W30451
tibetan.nondlc.xml|001593144-7|Rtsa gsum spyi ʾdus sñiṅ tig las :Phrin las ye śes lam bzaṅ ; a liturgical text from the Rtsa gsum spyi ʾdus sñiṅ tig cycle /revealed by ʾJam-dbyaṅs Mkhyen-brtse.|77904087|Kelang :s.n.,1968.|Mkhyen-brtseʾi-dbaṅ-po,ʾJam-dbyaṅs,1820-1892.||
tibetan.nondlc.xml|001594096-9|A comparative table of sa-bcad of the Pramāṇavārttika found in Tibetan commentaries on the Pramāṇavārttika /compiled by Yoichi Fukuda and Yumiko Ishihama.||Tokyo, Japan :Toyo Bunko,1986.|Fukuda, Yōichi,1956-||
tibetan.nondlc.xml|001604881-4|The Vajrakīla rites as practiced by the ʼKhon lineage of Sa-skya :being the detailed exegesis of the sādhana and gtor-bzlog of ʼJam-mgon A-myes-źabs Kun-dgaʼ-bsod-nams and the notes on the sacred dance (ʼchams) of Sṅags-ʼchaṅ Kun-dgaʼ-rin-chen.||New Delhi :[s.n.],1973.|||
tibetan.nondlc.xml|001605269-2|Bstan sñiṅ yig cha =Theg chen bstan paʾi byuṅ tshul and Theg chen bstan paʾi sñiṅ po ; a synthetic treatise on the essential concepts of Mahāyāna Bucchism /by Ṅo-rje-ras-pa (Źe-sdaṅ-rdo-rje).|74901473|Bir, H.P. :Bir Tibetan Society,1974.|Ṅor-rje-ras-pa.||
tibetan.nondlc.xml|001725041-2|Bod rgya śan sbyar rgyun mkhoi tshig mdzod =Tsang han tui chao chʾang yung tzʾu hui /Hsi-tsang min tsu hsüeh yüan yü kʻo tsang wen chiao yen tsu pien.||Chʻeng-tu shih :Ssu-chʻuan min tsu chʻu pan she = Si khron mi rigs dpe-s̈krun khaṅ.Ssu-chʻuan sheng hsin hua shu tien fa hsing,1980.|||
tibetan.nondlc.xml|001736344-6|Dgoṅs gter Sgrol-maʾi zab thig las :Maṇḍal cho ga tshogs gñis sñiṅ po źes bya ba bźugs so /[Mchog-gliṅ]|71926242|S.l. :s.n.,[1970]|Mchog-gyur-gliṅ-pa,Gter-ston,1829-1870.||
tibetan.nondlc.xml|001750418-X|The Holy Bible in Tibetan. --||Lahore :Bible Society of India and Ceylon,1948.|||
tibetan.nondlc.xml|001809961-0|Collected works of A-khu-chiṅ Śes-rab-rgya-mtsho.|74900159 /SA|New Delhi :[s.n.],1973-|Śes-rab-rgya-mtsho,A-khu-chiṅ,1803-1875.||
tibetan.nondlc.xml|001810516-5|Byaṅ chub sems dpaʼi spyod pa la ʼjug paʼi rnam bśad gźuṅ don rab gsal snaṅ ba :a detailed exposition of the Bodhicaryāvatāra of Ācārya Śāntideva /by Sa-bzaṅ Ma-ti Paṇ-chen ʼJam-dbyaṅs-blo-gros.|75906729|Delhi :Tashi Dorje ; distributor, Tibetan Bonpo Monastic Center, Dolanji, H.P.,1975.|Sa-bzaṅ Ma-ti Paṇ-chen ʼJam-dbyaṅs-blo-gros.||W1660
